uniqueid,year,incumbent_party_inafed,incumbent_candidate_inafed
16003,2007,PRI,C. RAYMUNDO ALCARAZ ANDRADE
16003,2011,C.C.,C. JOSE DE JESUS RUBEN SANCHEZ JUAREZ
16003,2015,COAL.,C. JUAN CARLOS ARREYGUE NUÑEZ
16003,2018,PRI,C. ADAN SANCHEZ LOPEZ
16003,2021,PES,C. FERNANDO SANCHEZ JUAREZ
16004,1919,NA,C. BENIGNO ESPINOZA
16004,1963,NA,C. LUIS HERNÁNDEZ MARES
16004,1966,NA,C. HERMENEGILDO MENDOZA TAPIA
16004,1969,NA,C. JOSÉ ANDRADE VITAL
16004,1972,NA,C. ANTONIO HERNÁNDEZ MARTÍNEZ
16004,1975,NA,C. ROBERTO ALVAREZ PÉREZ
16004,1978,NA,C. EMIGDIO SERVÍN GALLARDO
16004,1981,NA,C. MANUEL MALDONADO DELGADO
16004,1984,NA,C. MARCIAL GARNICA LÓPEZ
16004,1987,NA,C. GASPAR GUTIÉRREZ VALENCIA
16004,1990,NA,LIC. ABELINO CHÁVEZ GRANADOS
16004,1992,PRI,C. VICTORINO CERVANTES MENDEZ
16004,1995,PRI,C. HERMINIO GRANADOS SERVIN
16004,1998,PRI,C. JOSE ALFREDO GUTIERREZ VALENCIA
16004,2001,CUPM,MED. NOEL GONZALEZ GOMEZ
16004,2004,COALICIÓN,C. GUILLERMO HERNANDEZ GARCIA
16004,2007,COAL.,C. ERIK JUAREZ BLANQUET
16004,2011,C.C.,C. CESAR OJEDA PEREZ
16004,2015,COAL.,C. XAVIER GARCIA GRANADOS
16004,2018,COAL.,C. MARIBEL JUAREZ BLANQUET
16004,2021,FXM,C. HERMES ARNULFO PACHECO BIBRIESCA
16005,1919,NA,C. VICENTE RODRÍGUEZ
16005,1964,NA,C. SALVADOR MENDOZA YAÑEZ
16005,1966,NA,C. JUAN ROMERO GARCÍA
16005,1969,NA,C. J. DOLORES MARTÍNEZ MENDOZA
16005,1972,NA,C. GUADALUPE BAUTISTA MEDINA
16005,1975,NA,C. MANUEL ARRIAGA NAVA
16005,1978,NA,C. JOSÉ GUADALUPE MARTÍNEZ MENDOZA
16005,1981,NA,C. FRANCISCO MARTIÑÓN ZAMUDIO
16005,1984,NA,C. SALVADOR ORTÍZ RIVERA
16005,1987,NA,DR. JAIME GARCÍA HURTADO
16005,1990,NA,C. JOSÉ ARISMENDI GARCÍA
16005,1992,PRI,PROFR. LEONEL MARTINEZ MAYA
16005,1995,PRI,C.P. SERAFIN TORRES GONZALEZ
16005,1998,PRD,C. ALFREDO OLMOS MORENO
16005,2001,PRI,C.P. JORGE MARTIN ARIZMENDI GONZALEZ
16005,2004,PRD,C. TOMAS MARTINEZ RAMIREZ
16005,2007,PT,C. ALFREDO OLMOS MORENO
16005,2011,C.C.,C. JUAN PEREZ ANAYA
16005,2015,PRI,C. LEONEL MARTINEZ MAYA
16005,2018,COAL.,C. MARIA HILDA DOMINGUEZ GARCIA
16005,2021,PMC,C. GERARDO SANCHEZ SANCHEZ
16006,1919,NA,C. VIDAL MENDOZA HEREDIA
16006,1957,NA,C. ROBERTO RUIZ DEL RÍO
16006,1960,NA,C. EZEQUIEL GARIBAY PASALLO
16006,1963,NA,C. MARCIAL VALENCIA MEDINA
16006,1967,NA,C. RAÚL VALENCIA MAGAÑA
16006,1969,NA,C. DAVID PÉREZ ZEPEDA
16006,1972,NA,C. HOMERO GÓMEZ PÉREZ
16006,1975,NA,ING. JESÚS SÁNCHEZ SALGADO
16006,1978,NA,C. RAFAEL PONCE HERNÁNDEZ
16006,1981,NA,PROFR. RAMÓN ANGUIANO ESTRADA
16006,1984,NA,C. J. JESÚS VALLEJO ESQUIVEL
16006,1987,NA,C. CARLOS GUTIÉRREZ LEÓN
16006,1990,NA,C. JAIME CALLEJA ANDRADE
16006,1991,NA,LIC. LUIS AMEZCUA VACA
16006,1992,PRI,DR. FRANCISCO JAVIER ANAYA MONTAÑO
16006,1995,PRI,C. FRANCISCO JAVIER GIRON DEL TORO
16006,1998,PRI,C. JORGE LUIS CASTAÑEDA CASTILLO
16006,2001,CUPM,C. ROLDAN ALVAREZ AYALA
16006,2004,PRD,C.P. ANTONIO CRUZ LUCATERO
16006,2007,COAL.,C. GENARO GUIZAR VALENCIA
16006,2011,C.C.,C. URIEL CHAVEZ MENDOZA
16006,2015,COAL.,C. CESAR CHAVEZ GARIBAY
16006,2018,COAL.,C. JOSE CRUZ LUCATERO
16006,2021,COAL.,C. JOSE LUIS CRUZ LUCATERO
16007,1987,NA,C. TOMÁS ESCUTIA SÁNCHEZ
16007,1990,NA,C. JOSÉ RANGEL PERDOMO
16007,1992,PRI,C.P. ELEUTERIO MEDINA OCAÑA
16007,1995,PRD,C. JOSE FIGUEROA CARDOSO
16007,1998,PRI,C.P. PASCUAL MERLOS RUBIO
16007,2001,PRI,TEC. FRANCISCO JAVIER ESCUTIA SANCHEZ
16007,2004,PRD,ING. JORGE FERNANDO RODRIGUEZ SAN MIGUEL MTZ.
16007,2007,PRI,C. JUAN AGUSTIN TORRES SANDOVAL
16007,2011,COAL.,C. PEDRO GUZMAN GONZALEZ
16007,2015,PAN,C. PASCUAL MERLOS RUBIO
16007,2018,COAL.,C. JUAN JOSE MENDIOLA LOZA
16007,2021,PMC,C. JUAN AGUSTIN TORRES SANDOVAL
16008,1992,PRI,C. MARIO ALVAREZ LOPEZ
16008,1995,PFCRN,ING. MAMES EUSEBIO VELAZQUEZ MORA
16008,1998,PRI,PROFR. RAMON SERRANO GIRON
16008,2001,CUPM,C. MARTIN SANTOS LUNA
16008,2004,COALICIÓN,C. MARIO ALVAREZ LOPEZ
16008,2007,PRI,C. JOSE CORTES RAMOS
16008,2011,C.C.,C. JUAN HERNANDEZ RAMIREZ
16008,2015,COAL.,C. JOSE LUIS ARTEAGA OLIVARES
16008,2018,PVEM,C. MOHAMMED RAMIREZ MENDEZ
16008,2021,PVEM,ING. JOSE MARIA VALENCIA GUILLEN
16009,1957,NA,C. JOSÉ ROMERO TELLITUD
16009,1960,NA,C. GONZALO ESCOBAR GONZÁLEZ
16009,1963,NA,C. SALVADOR GONZÁLEZ GONZÁLEZ
16009,1966,NA,C. ANTONIO MEDRANO CALDERÓN
16009,1969,NA,C. DIODORO GAYTAN DÍAZ
16009,1972,NA,C. ADELAIDO TORRES DUARTE
16009,1975,NA,C. JOSÉ TRINIDAD RAMOS ZAMUDIO
16009,1978,NA,C. MARIO CARDONA MÉNDEZ
16009,1981,NA,C. JOSÉ TRINIDAD RAMOS ZAMUDIO
16009,1984,NA,C. CÉSAR ESCOBAR GÓMEZ
16009,1987,NA,C. PEDRO CAMPOS LUQUÍN
16009,1990,NA,C. OCTAVIO ESPITIA SOLORIO
16009,1992,PRD,C. ABRAHAM BARRIGA HERRERA
16009,1995,PRD,LIC. CESAR ESCOBAR GOMEZ
16009,1998,PRI,PROFR. JORGE HUMBERTO GONZALEZ PUNZO
16009,2001,CUPM,MED. JUAN MARTIN MERINO CASTILLO
16009,2004,COALICIÓN,DR. MARTIN CARDONA MENDOZA
16009,2007,C.C.,C. JORGE MORENO MARTINEZ
16009,2011,PAN,C. IRMA MORENO MARTINEZ
16009,2015,PRI,C. CENOBIO HERNANDEZ LARA
16009,2018,COAL.,C. IRMA MORENO MARTINEZ
16009,2021,COAL.,C. IRMA MORENO MARTINEZ
16010,1992,PRI,DR. ARMANDO ALVAREZ CUEVAS
16010,1995,PRD,PROFR. HERMINIO GARCIA RUEDA
16010,1998,PRI,C. BENJAMIN APARICIO GARCIA
16010,2001,PRI,M.V.Z. JOSE GARCIA CUEVAS
16010,2004,PRD,LIC. IVAN MADERO NARANJO
16010,2007,PRI,PROFR. RAMON REYES COLLINS COTA
16010,2011,C.C.,C. JOSE GARCIA CUEVAS
16010,2015,COAL.,C. BERNARDO ZEPEDA VALLEJO
16010,2018,PRD,C. BERNARDO ZEPEDA VALLEJO
16010,2021,COAL.,C. DIEGO PALOMINOS CORNEJO
16011,1992,PRI,C. ENRIQUE AVALOS GUZMAN
16011,1995,PRD,DR. RAMON AVALOS GUZMAN
16011,1998,PRI,C. JOSE LUIS PEREZ AGUIRRE
16011,2001,CUPM,C. FRANCISCO MEZA GODINEZ
16011,2004,PRD,C. ALFREDO VELASCO GUZMAN
16011,2007,CONVER.,C. ALFREDO VAZQUEZ AGUILAR
16011,2011,C.C.,C. RICARDO BRISEÑO OLIVEROS
16011,2015,PT,C. JUAN GARCIA NAVARRO
16011,2018,PNA,C. JAIME ADALBERTO RAMIREZ BRAVO
16011,2021,PMC,C. JUAN ESTEBAN AVALOS ARCEO
16012,1992,PRD,C. ARTURO ZUÑIGA MORENO
16012,1995,PRI,C. ABEL ANAYA MARTINEZ
16012,1998,PRI,LIC. ALEJANDRO PAZ MENDOZA
16012,2001,CUPM,C.P. SERGIO BAEZ TORRES
16012,2004,COALICIÓN,C.P. FERNANDO CHAVEZ LOPEZ
16012,2007,COAL.,C. OSBALDO ESQUIVEL LUCATERO
16012,2011,C.C.,C. LUIS TORRES CHAVEZ
16012,2015,COAL.,C. LORENZO BARAJAS HEREDIA
16012,2018,COAL.,C. GORDIANO ZEPEDA CHAVEZ
16012,2021,COAL.,C. SERGIO BAEZ TORRES
16013,1992,PRI,ING. ISRAEL TENTORY GARCIA
16013,1995,PRI,LIC. EUSTOLIO NAVA ORTIZ
16013,1998,PRI,ING. JAIME CONEJO CARDENAS
16013,2001,CUPM,ING. ISRAEL TENTORY GARCIA
16013,2004,COALICIÓN,C. ISMAEL GARDUÑO ORTEGA
16013,2007,PRI,C. ROMAN NAVA ORTIZ
16013,2011,MNU,C. JORGE CONEJO CARDENAS
16013,2015,COAL.,C. WALTER GOMEZ GUTIERREZ
16013,2018,COAL.,C. ELISENDA GARDUÑO GARDUÑO
16013,2021,PVEM,C. REYNALDO GOMEZ VILLALOBOS
16014,1992,PRD,C. JOSE MARIA VERGARA ZAMBRANO
16014,1995,PRI,C. JACINTO DELGADO PUENTE
16014,1998,PRI,ING. DOMINGO MAGALLON LOPEZ
16014,2001,CUPM,ING. ELIAS LOPEZ MENDOZA
16014,2004,PRD,C. RAMON GOMEZ ABUNDIS
16014,2007,PRI,C. AUDEL MENDEZ CHAVEZ
16014,2011,C.C.,C. ANDRES CARDENAS GUERRERO
16014,2015,COAL.,C. PORFIRIO MENDOZA ZAMBRANO
16014,2018,PNA,C. ROBERTO NEVAREZ DOMINGUEZ
16014,2021,FXM,C. GILDARDO RUIZ VELAZQUEZ
16015,1992,PRD,C. ULISES GUTIERREZ MARTINEZ
16015,1995,PRI,C. JOSE DE JESUS BARRETO VALENCIA
16015,1998,PRD,C. JUAN MANUEL BARAJAS ARREOLA
16015,2001,PRI,C. AGUSTIN BAUTISTA ESPINOZA
16015,2004,COALICIÓN,DR. AMANDO OSEGUERA ALVAREZ
16015,2007,COAL.,C. JOSE MISAEL GONZALEZ FERNANDEZ
16015,2011,MNU,C. RAFAEL GARCIA ZAMORA
16015,2015,COAL.,C. JOSE MISAEL GONZALEZ FERNANDEZ
16015,2018,PRI,C. JOSE ANTONIO MORALES ARTEAGA
16015,2021,PRD,C. MARIA OBDULIA ESQUIVEL COLIN
16016,1992,PRD,PROFR. VICTOR TELLEZ CASTILLO
16016,1995,PRD,ING. FRANCISCO CERVANTES BARRIGA
16016,1998,PRI,C. MARIO GARCIA JUAREZ
16016,2001,PRI,PROFR. J. RAUL HERNANDEZ FLORES
16016,2004,PRD,MED. LEOPOLDO HERNANDEZ HERNANDEZ
16016,2007,COAL.,C. MARTIN VARGAS NAVARRETE
16016,2011,COAL.,C. ARIEL TRUJILLO CORDOVA
16016,2015,COAL.,C. JOSE LUIS VEGA TORRES
16016,2018,COAL.,C. ARIEL TRUJILLO CORDOVA
16016,2021,COAL.,C. MARCELA VELAZQUEZ VAZQUEZ
16017,1992,PRI,C. MARTIN MALDONADO MEDINA
16017,1995,PRD,C. MIGUEL CORREA VAZQUEZ
16017,1998,PRI,C. ROBERTO VELAZQUEZ PEREZ
16017,2001,CUPM,C. GUSTAVO ARIAS GARDUÑO
16017,2004,COALICIÓN,C. DANIEL HUITRON ROMERO
16017,2007,COAL.,C. FRANCISCO BOLAÑOS CARMONA
16017,2011,C.C.,C. FELIPE DE JESUS CONTRERAS CORREA
16017,2015,COAL.,C. RUBEN RODRIGUEZ JIMENEZ
16017,2018,PRI,C. RUBEN RODRIGUEZ JIMENEZ
16017,2021,COAL.,C. ENRIQUE VELAZQUEZ OROZCO
16018,1992,PRI,C. CLEMENTE GARCIA GARCIA
16018,1995,PRD,C. ADOLFO MEDINA GARCIA
16018,1998,PRD,C. LUIS ORTIZ HURTADO
16018,2001,PRI,ING. J. LUIS ROBERTO MARTINEZ ZAMACONA
16018,2004,COALICIÓN,LIC. JOSE BALDEMAR FERREYRA ACOSTA
16018,2007,COAL.,C. FRANCISCO JAVIER ACOSTA VIVEROS
16018,2011,C.C.,C. ARMANDO FERREIRA ACOSTA
16018,2015,COAL.,C. DAVID GARCIA GARCIA
16018,2018,COAL.,C. MIRNA VIOLETA ACOSTA TENA
16018,2021,PRI,C. JOSE JAIME GARCIA DOMINGUEZ
16019,1992,PRD,C. JOSE MARAVILLA ESPINOZA
16019,1995,PRD,C. RAFAEL MORFIN MORFIN
16019,1998,PRD,C. JOSE MARAVILLA ESPINOZA
16019,2001,PRI,MED. SAUL MENDOZA AVILES
16019,2004,COALICIÓN,C. ANTONIO BARAJAS VALENCIA
16019,2007,C.C.,C. JOSE MENDOZA MORFIN
16019,2011,C.C.,C. ALBERTO CONTRERAS MENDOZA
16019,2015,PVEM,C. LUIS MEJIA ARROYO
16019,2018,COAL.,C. AURELIO SANTOS CONTRERAS
16019,2021,PAN,C. YOLANDA SANCHEZ FIGUEROA
16020,1992,PRI,C. NOE CONTRERAS VEGA
16020,1995,PT,C. GERARDO ZURITA CASTRO
16020,1998,PRI,C. SALVADOR CONEJO CASTILLO
16020,2001,PAN,MED. JOSE LUIS REYES CONEJO
16020,2004,PRD,PROFR. JAIME SAUNO RAMOS
16020,2007,PRI,C. YASSER CASTRO ARELLANO
16020,2011,C.C.,C. FERNANDO ALVARADO RANGEL
16020,2015,COAL.,C. JUAN MASCOTE SESENTO
16020,2018,PNA,C. FERNANDO ALVARADO RANGEL
16020,2021,COAL.,DRA. ROSA ELIA MILAN PINTOR
16021,1992,PRI,C. J. DOLORES GOMEZ RAMIREZ
16021,1995,PRD,PROFR. LEONARDO MULATO GONZALEZ
16021,1998,PRD,C. FLORENCIO CACHO OCHOA
16021,2001,PRI,C. TEODORO GALINDO GERONIMO
16021,2004,COALICIÓN,LIC. GUSTAVO GONZALEZ MEDINA
16021,2007,COAL.,C. RAUL HERNANDEZ RODRIGUEZ
16021,2011,C.C.,C. SIMON VICENTE PACHECO
16021,2015,PT,C. JUAN CARLOS HERNANDEZ RODRIGUEZ
16021,2018,PVEM,C. JOSUE EMMANUEL BALBOA ALVAREZ
16021,2021,PRD,C. CARLOS MORALES BONAPARTE
16022,1992,PRI,M.V.Z. JOSE VICTOR GARCIA YEPEZ
16022,1995,PAN,C. RAMON HERNANDEZ YEPEZ
16022,1998,PAN,C. FELIPE GUILLEN TAPIA
16022,2001,CUPM,MED. BENJAMIN CHAVEZ MONTERO
16022,2004,PAN,C. JOSE LUIS HERNANDEZ YEPEZ
16022,2007,PRI,C. J. JUAN YEPEZ RAMIREZ
16022,2011,MNU,C. RAUL PRIETO GOMEZ
16022,2015,PAN,C. RAMON HERNANDEZ YEPEZ
16022,2018,COAL.,C. RAMON HERNANDEZ YEPEZ
16022,2021,C.I.,LIC. SALVADOR CORTÉS ESPÍNDOLA
16023,1992,PAN,C. LUIS DIAZ TORRES
16023,1995,PRI,C. ALFONSO GIL CENDEJAS
16023,1998,PRI,C. JOSE ESPINOZA GIL
16023,2001,PRI,ING. RAMON RAMOS PEREZ
16023,2004,PRD,LIC. AGAPITO HERNANDEZ BARRAGAN
16023,2007,COAL.,C. JESUS GIL DEL TORO
16023,2011,C.C.,C. JOSE LUIS CASTILLO GARCIA
16023,2015,PRI,C. LUIS MACIEL MENDOZA
16023,2018,COAL.,C. JOSE LUIS CASTILLO GARCIA
16023,2021,COAL.,C. JAIME SILVA GIL
16024,1992,PRD,PROFR. LEOPOLDO JUAREZ URBINA
16024,1995,PRD,ING. SALVADOR CAMPANUR SANCHEZ
16024,1998,PRD,C. FRANCISCO SERVIN GUARDIAN
16024,2001,CUPM,PROFR. J. GUADALUPE TEHANDON CHAPINA
16024,2004,PRD,ING. JOSE CRISTOBAL SERVIN HERNANDEZ
16024,2007,PRI,C. ROBERTO BAUTISTA CHAPINA
16024,2011,CM,C. HECTOR DURAN JUAREZ
16024,2015,SNI,PROFR. PEDRO CHAVEZ SANCHEZ
16024,2018,CM,C. SALVADOR CUSTODIO RAMOS
16024,2021,-,- - - -
16025,1992,PRD,C. RAUL NUCI TZINZUN
16025,1995,PRI,ING. JORGE MAGAÑA IXTA
16025,1998,PRD,C. GONZALO HERRERA PEREZ
16025,2001,PRI,C. FELIPE IXTA MEDINA
16025,2004,PRD,LIC. DOMINGO SANTIAGO GREGORIO
16025,2007,PRI,C. PEDRO VILLALOBOS BAUTISTA
16025,2011,C.C.,C. ROBERTO RUBIO MAGAÑA
16025,2015,PRI,C. MARIO SILVA AMEZCUA
16025,2018,COAL.,C. EDUARDO IXTA ALVAREZ
16025,2021,COAL.,C. MIGUEL ANGEL RAMOS ALEJO
16026,1992,PRI,ING. RICARDO LARIOS OSEGUERA
16026,1995,PRI,C. JOSE DE JESUS GARCIA ESPARZA
16026,1998,PRI,ING. RICARDO LARIOS OSEGUERA
16026,2001,CUPM,ING. JUAN ALONSO CERVANTES
16026,2004,PRD,PROFR. FRANCISCO CAMPOS RUIZ
16026,2007,COAL.,C. J. JESUS PRECIADO MARMOLEJO
16026,2011,MNU,C. JUSTO HUMBERTO VIRGEN CERRILLOS
16026,2015,COAL.,C. ADALBERTO ESPINDOLA MENDOZA
16026,2018,COAL.,C. JOSE ANTONIO MEDINA GARCIA
16026,2021,MORENA,C. RUBEN DARIO LARIOS GARCIA
16027,1992,PRD,C. ARCADIO TORRES DAVILA
16027,1995,PRD,ING. BALDOMERO HURTADO CALDERON
16027,1998,PRI,ING. AGUSTIN GARCIA AMBRIZ
16027,2001,CUPM,ING. BALDOMERO HURTADO CALDERON
16027,2004,COALICIÓN,C. SAUL TORRES CHAVEZ
16027,2007,COAL.,C. GUADALUPE LOPEZ GONZALEZ
16027,2011,C.C.,C. J. GUADALUPE GARCIA ARROYO
16027,2015,COAL.,C. SALVADOR VALLEJO VILLALOBOS
16027,2018,PRI,C. SOYLA GUILLEN GUZMAN
16027,2021,PVEM,C. IVAN GUADALUPE LOPEZ COLIN
16028,1992,PRD,ING. JOSE LUIS HEREDIA CORTES
16028,1995,PRD,C. LUIS MUÑIZ ARROYO
16028,1998,PRI,DR. ANDRES SOLORIO ARROYO
16028,2001,CUPM,ING. J. JESUS HEREDIA HEREDIA
16028,2004,PRD,ARQ. MARIO CENDEJAS GUZMAN
16028,2007,COAL.,C. ALFONSO GUILLERMO AVIÑA ALFARO
16028,2011,MNU,C. JUAN LUIS CONTRERAS CALDERON
16028,2015,COAL.,C. SALVADOR PULIDO PIMENTEL
16028,2018,COAL.,C. JUAN LUIS CONTRERAS CALDERON
16028,2021,COAL.,C. ALEJANDRA PIMENTEL ESPINOZA
16029,1992,PRD,C. HECTOR TORRES CAMACHO
16029,1995,PRD,C. JOSE REYES RIVERA
16029,1998,PRD,C. ELEODORO PINEDA OCHOA
16029,2001,PRI,C. NEMESIO SOSA ROSAS
16029,2004,PRD,C. LUIS ROBERTO REYES CRUZ
16029,2007,C.C.,C. RODIMIRO BARRERA ESTRADA
16029,2011,C.C.,C. GILDARDO BARRERA ESTRADA
16029,2015,COAL.,C. GILMAR TORRES ABARCA
16029,2018,PRI,C. RODIMIRO BARRERA ESTRADA
16029,2021,PRI,C. GUILLERMO TORRES ROJAS
16030,1992,PRI,ING. SALVADOR MARTINEZ RAYA
16030,1995,PRI,ING. DAVID VAZQUEZ CHAVEZ
16030,1998,PRI,ING. JOSE LUIS ARCIGA SUAREZ
16030,2001,PRI,ING. HERIBERTO NARES REYES
16030,2004,PRD,C. ESTEBAN TRUJILLO GALVAN
16030,2007,PRI,C. CRISTOBAL QUINTERO MIRANDA
16030,2011,C.C.,C. J. JESUS INFANTE AYALA
16030,2015,COAL.,C. FRANCISCO TORRES RAMIREZ
16030,2018,COAL.,C. J. JESUS INFANTE AYALA
16030,2021,COAL.,C. J. JESUS INFANTE AYALA
16031,1992,PRI,ING. SALVADOR PEREZ MARTINEZ
16031,1995,PRI,C. ANTONIO ORTIZ MORALES
16031,1998,PRI,C. GUSTAVO MAYA GONZALEZ
16031,2001,PRI,ING. FERNANDO URIBE MONTESINOS
16031,2004,COALICIÓN,C. GUSTAVO MAYA GONZALEZ
16031,2007,COAL.,LIC. MARGARITO FIERROS TANO
16031,2011,MNU,C. SIXTO GONZALEZ GRANADOS
16031,2015,COAL.,C. MIGUEL ANGEL VEGA JASSO
16031,2018,COAL.,C. MARGARITO FIERROS TANO
16031,2021,PAN,C. FRANCISCO MAYA MORALES
16032,1992,PRI,PROFR. MANUEL RUIZ LOPEZ
16032,1995,PRD,PROFR. ABIMELEC URUETA CARRILLO
16032,1998,PRI,ING. ANTONIO LOPEZ GAONA
16032,2001,PRI,C. SALVADOR CAMPOS RANGEL
16032,2004,PRD,LIC. ABRAHAM FIGUEROA MAGAÑA
16032,2007,COAL.,C. JOSE ELEAZAR APARACIO TERCERO
16032,2011,C.C.,C. EVERARDO JOSE ALBERTO CORTES
16032,2015,COAL.,C. ADRIAN MARCIAL MELGOZA NOVOA
16032,2018,PRI,C. ADRIAN MARCIAL MELGOZA NOVOA
16032,2021,COAL.,C. JUAN CALDERON CASTILLEJO
16033,1992,PRI,C. LUIS ARCILA JUAREZ
16033,1995,PRI,ING. J. JESUS BORJAS INFANTE
16033,1998,PRD,C. JOSE FRANCISCO SANTACRUZ ESTRADA
16033,2001,CUPM,C. REFUGIO VILLANUEVA MORA
16033,2004,PRD,C. RODOLFO SANTACRUZ PARRA
16033,2007,PRI,C. MIROSLAVA MEZA VIRRUETA
16033,2011,C.C.,C. J. JESUS BORJAS INFANTE
16033,2015,COAL.,C. JUAN FRANCISCO VILLANUEVA MORA
16033,2018,COAL.,C. JORGE GUTIERREZ SANCHEZ
16033,2021,COAL.,C. JUAN ALBERTO ANDALLA HERNANDEZ
16034,1992,PRI,LIC. SERGIO LOPEZ MELCHOR
16034,1995,PAN,ARQ. SERGIO SOLIS SUAREZ
16034,1998,PAN,ING. EVERARDO PADILLA LOPEZ
16034,2001,PAN,ARQ. SERGIO SOLIS SUAREZ
16034,2004,COALICIÓN,LIC. LUIS OLVERA CORREA
16034,2007,PAN,C. JOSE LUIS AVILA FRANCO
16034,2011,C.C.,C. SALVADOR PEÑA RAMIREZ
16034,2015,COAL.,C. RUBEN PADILLA SOTO
16034,2018,COAL.,C. JOSE LUIS TELLEZ MARIN
16034,2021,COAL.,C. JOSE LUIS TELLEZ MARIN
16035,1992,PRI,C. IGNACIO BANDERAS GARCIA
16035,1995,PRI,ING. ARMANDO CORONA GONZALEZ
16035,1998,PRI,C. RAMIRO RUBIO ESQUIVEL
16035,2001,PRI,C. OBED NUÑEZ HERNANDEZ
16035,2004,PRD,LIC. LUIS MARIO ROMERO TINOCO
16035,2007,PRI,C. SALOMON FERNANDO ROSALES REYES
16035,2011,C.C.,C. ALFONSO MENDEZ CHAVEZ
16035,2015,COAL.,C. LINO PAZ ROSAS
16035,2018,PRI,C. RUBEN DE JESUS GONZALEZ GOMEZ
16035,2021,COAL.,C. RUBEN DE JESUS GONZALEZ GOMEZ
16036,1992,PRI,C. A. BALTAZAR DIAZ MARTINEZ
16036,1995,PRI,ING. ALFREDO ROSALES ROSALES
16036,1998,PRI,C. RAFAEL AYALA GARCIA
