id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI,PRD,PT,PVEM,PRS,PC,PRD-PRS,Nulos,Total
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,40,JOSE AZUETA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1613,3,128,182,0,4,3,3,0,6,329
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,40,JOSE AZUETA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1618,3,72,163,0,3,3,0,0,2,246
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,40,JOSE AZUETA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1620,3,74,156,0,3,2,0,0,0,238
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,40,JOSE AZUETA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1622,5,82,103,0,2,1,0,0,2,195
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,40,JOSE AZUETA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1633,4,58,118,0,0,0,0,0,5,185
12,6/10/2005,12,Ayuntamientos,12,0,2,E,Extraordinaria,0,40,JOSE AZUETA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1643,4,72,160,0,4,2,0,0,3,245
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,40,JOSE AZUETA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1647,8,122,146,0,0,5,2,0,7,290
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,40,JOSE AZUETA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1648,43,120,170,0,4,0,1,0,0,338
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,40,JOSE AZUETA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1649,10,105,103,0,0,0,2,0,5,225
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,40,JOSE AZUETA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1650,6,183,152,0,0,2,1,0,17,361
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,40,JOSE AZUETA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1651,9,111,94,0,1,2,0,0,2,219
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,40,JOSE AZUETA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1652,1,82,141,0,1,2,0,0,3,230
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,40,JOSE AZUETA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1652,6,74,101,0,0,1,2,0,0,184
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,41,JUAN R. ESCUDERO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1655,2,50,0,5,6,0,0,178,7,248
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,41,JUAN R. ESCUDERO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1665,4,89,0,8,8,0,0,94,9,212
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,41,JUAN R. ESCUDERO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1673,3,39,0,9,2,0,0,20,0,73
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,43,LEONARDO BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1682,90,45,0,37,0,0,12,31,10,225
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,20,COCULA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,828,0,34,28,0,0,0,0,0,1,63
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,20,COCULA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,834,0,71,75,0,0,0,0,0,3,149
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,20,COCULA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,835,1,119,104,0,2,0,0,0,5,231
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,21,COPALA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,848,18,109,30,2,135,0,1,0,0,295
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,21,COPALA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,851,23,22,26,1,30,0,11,0,0,113
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,21,COPALA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,856,34,45,44,66,80,2,12,0,12,295
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,22,COPALILLO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,858,0,101,189,90,0,52,0,0,15,447
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,22,COPALILLO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,858,0,130,165,112,0,33,0,0,20,460
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,22,COPALILLO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,867,83,85,74,18,0,3,0,0,6,269
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,23,COPANATOYAC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,868,0,172,138,13,0,0,0,0,13,336
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,23,COPANATOYAC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,877,0,193,89,3,0,0,0,0,17,302
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,24,COYUCA DE BENITEZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,883,6,98,0,4,1,0,72,79,4,264
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,36,HUITZUCO DE LOS FIGUEROA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1447,6,93,57,2,3,0,0,0,5,166
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,36,HUITZUCO DE LOS FIGUEROA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1451,10,103,133,3,3,0,0,0,4,256
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,36,HUITZUCO DE LOS FIGUEROA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1455,1,166,77,1,0,0,0,0,7,252
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,36,HUITZUCO DE LOS FIGUEROA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1460,2,134,83,4,0,0,0,0,1,224
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,36,HUITZUCO DE LOS FIGUEROA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1464,3,127,134,1,1,0,0,0,2,268
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,36,HUITZUCO DE LOS FIGUEROA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1465,2,97,36,10,0,0,0,0,3,148
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,36,HUITZUCO DE LOS FIGUEROA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1468,7,160,16,3,1,0,0,0,10,197
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,36,HUITZUCO DE LOS FIGUEROA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1477,12,141,41,15,3,0,0,0,8,220
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,37,IGUALA DE LA INDEPENDENCIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1482,14,82,68,2,0,0,8,0,3,177
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,37,IGUALA DE LA INDEPENDENCIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1487,55,99,98,2,6,0,32,0,5,297
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,37,IGUALA DE LA INDEPENDENCIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1488,20,75,95,2,4,0,20,0,5,221
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,37,IGUALA DE LA INDEPENDENCIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1489,28,105,98,2,4,0,28,0,8,273
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,37,IGUALA DE LA INDEPENDENCIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1506,22,56,75,0,2,0,17,0,7,179
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,37,IGUALA DE LA INDEPENDENCIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1511,53,124,116,1,1,1,42,0,7,345
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,37,IGUALA DE LA INDEPENDENCIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1532,30,81,142,0,6,1,15,0,6,281
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,37,IGUALA DE LA INDEPENDENCIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1533,27,87,149,1,7,9,9,0,9,298
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,42,LA UNION DE ISIDORO M. O.,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2645,0,64,0,0,0,0,0,48,2,114
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,42,LA UNION DE ISIDORO M. O.,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2652,0,76,0,0,0,0,0,30,3,109
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,72,XALPATLAHUAC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2658,0,31,54,0,0,0,0,0,3,88
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,72,XALPATLAHUAC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2662,5,127,145,0,0,0,0,0,0,277
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,72,XALPATLAHUAC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2664,10,88,240,0,0,0,0,0,20,358
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,72,XALPATLAHUAC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2667,2,3,108,0,0,0,0,0,6,119
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,72,XALPATLAHUAC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2668,1,8,144,0,0,0,0,0,16,169
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,74,XOCHISTLAHUACA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2682,116,96,100,0,0,0,0,0,16,328
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,76,ZIRANDARO DE LOS CHAVEZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2732,10,72,111,0,0,0,34,0,16,243
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,76,ZIRANDARO DE LOS CHAVEZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2733,3,44,83,0,0,0,9,0,4,143
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,76,ZIRANDARO DE LOS CHAVEZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2743,0,12,19,0,0,0,2,0,0,33
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,76,ZIRANDARO DE LOS CHAVEZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2746,4,87,46,0,0,0,42,0,18,197
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,9,4,0,0,4,0,78,67,7,169
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,8,9,14,0,0,3,0,51,76,12,165
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,8,6,13,0,0,4,0,58,94,5,180
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,9,1,8,0,0,13,0,67,63,14,166
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,AF,Anulada por el Tribunal Federal,P,T,Urna tradicional,18,5,18,0,0,3,0,82,139,14,261
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,19,3,9,0,0,1,0,57,89,9,168
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,167,6,35,0,0,2,0,70,157,12,282
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,43,LEONARDO BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1694,9,201,0,11,1,0,1,3,5,231
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,44,MALINALTEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1699,0,99,209,0,0,0,35,0,12,355
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,44,MALINALTEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1703,0,10,91,0,2,0,4,0,5,112
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,44,MALINALTEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1704,0,73,53,0,0,0,244,0,12,382
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,44,MALINALTEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1704,0,77,28,0,0,0,246,0,5,356
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,44,MALINALTEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1710,0,131,239,0,5,0,41,0,15,431
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,44,MALINALTEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1712,0,135,32,0,0,0,60,0,12,239
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,44,MALINALTEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1712,0,103,39,0,0,0,88,0,15,245
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,46,MARTIR DE CUILAPAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1732,13,30,165,2,3,0,55,0,7,275
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,45,MARQUELIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,755,10,86,0,5,81,0,37,19,10,248
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,47,METLATONOC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1735,0,68,78,5,1,0,59,0,28,239
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,47,METLATONOC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1738,0,1,97,0,0,0,8,0,0,106
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,47,METLATONOC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1741,0,58,38,7,7,0,83,0,30,223
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,47,METLATONOC,,NI,Casilla no instalada,P,T,Urna tradicional,1744,0,0,0,0,0,0,0,0,0,0
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,63,TEPECOACUILCO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2442,94,14,91,12,2,0,0,0,8,221
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,63,TEPECOACUILCO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2449,47,33,23,2,1,0,0,0,6,112
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,64,TETIPAC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2468,2,94,21,7,2,0,0,0,12,138
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,64,TETIPAC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2476,4,131,80,1,0,0,0,0,2,218
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,64,TETIPAC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2477,4,74,31,1,0,0,0,0,6,116
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,65,TIXTLA DE GUERRERO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2480,11,127,0,0,3,0,3,154,1,299
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,65,TIXTLA DE GUERRERO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2483,4,86,0,0,3,0,1,145,6,245
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,65,TIXTLA DE GUERRERO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2484,6,119,0,3,2,0,11,124,2,267
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,65,TIXTLA DE GUERRERO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2488,2,73,0,0,9,0,1,115,6,206
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,37,IGUALA DE LA INDEPENDENCIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1548,16,30,62,1,11,1,5,0,3,129
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,37,IGUALA DE LA INDEPENDENCIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1550,8,100,135,1,1,0,10,0,6,261
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,37,IGUALA DE LA INDEPENDENCIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1552,55,38,99,0,3,3,4,0,9,211
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,37,IGUALA DE LA INDEPENDENCIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1557,36,77,100,1,1,0,4,0,1,220
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,37,IGUALA DE LA INDEPENDENCIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1503,28,91,103,0,1,3,19,0,1,246
12,6/10/2005,12,Ayuntamientos,12,0,2,C,Contigua,0,37,IGUALA DE LA INDEPENDENCIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1516,36,85,105,0,4,4,15,0,4,253
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,37,IGUALA DE LA INDEPENDENCIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1519,20,77,92,0,4,0,5,0,6,204
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,37,IGUALA DE LA INDEPENDENCIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1547,18,79,136,1,1,0,6,0,2,243
12,6/10/2005,12,Ayuntamientos,12,0,2,C,Contigua,0,37,IGUALA DE LA INDEPENDENCIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1547,17,85,117,0,1,0,8,0,6,234
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,38,IGUALAPA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1571,8,67,73,16,0,0,18,0,3,185
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,39,IXCATEOPAN DE C.,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1576,4,214,220,0,0,0,4,0,4,446
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,39,IXCATEOPAN DE C.,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1584,3,112,105,0,0,0,0,0,4,224
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,39,IXCATEOPAN DE C.,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1587,1,120,134,0,0,0,0,0,3,258
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,40,JOSE AZUETA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1589,3,50,140,0,0,4,0,0,1,198
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,40,JOSE AZUETA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1590,7,99,167,0,2,7,1,0,0,283
12,6/10/2005,12,Ayuntamientos,12,0,2,C,Contigua,0,17,CHILAPA DE ALVAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1114,2,59,98,17,13,43,20,0,5,257
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,17,CHILAPA DE ALVAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1115,2,119,72,8,8,27,32,0,6,274
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,17,CHILAPA DE ALVAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1122,9,110,132,15,22,30,19,0,9,346
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,17,CHILAPA DE ALVAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1141,3,23,31,4,3,32,1,0,4,101
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1214,8,140,91,1,0,2,2,0,6,250
12,6/10/2005,12,Ayuntamientos,12,0,2,C,Contigua,0,18,CHILPANCINGO DE LOS BRAVO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1216,21,176,87,4,0,4,2,0,0,294
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,40,5,16,0,0,3,0,111,103,5,243
