ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_TERRITORIAL,DEMARCACION_TERRITORIAL,SECCIONES,CASILLAS,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,CAND_IND62,CAND_IND63,CAND_IND64,CAND_IND65,CAND_IND66,CAND_IND67,CAND_IND68,CAND_IND69,CAND_IND70,CAND_IND71,CAND_IND72,CAND_IND73,CAND_IND74,CAND_IND75,CAND_IND76,CAND_IND77,CAND_IND78,CAND_IND79,CAND_IND80,CAND_IND81,CAND_IND82,CAND_IND83,CAND_IND84,CAND_IND85,CAND_IND86,CAND_IND87,CAND_IND88,CAND_IND89,CAND_IND90,CAND_IND91,CAND_IND92,CAND_IND93,CAND_IND94,CAND_IND95,CAND_IND96,CAND_IND97,CAND_IND98,CAND_IND99,CAND_IND100,CAND_IND101,CAND_IND102,CAND_IND103,CAND_IND104,CAND_IND105,CAND_IND106,CAND_IND107,CAND_IND108,CAND_IND109,CAND_IND110,CAND_IND111,CAND_IND112,CAND_IND113,CAND_IND114,CAND_IND115,CAND_IND116,CAND_IND117,CAND_IND118,CAND_IND119,CAND_IND120,CAND_IND121,CAND_IND122,CAND_IND123,CAND_IND124,CAND_IND125,CAND_IND126,CAND_IND127,CAND_IND128,CAND_IND129,CAND_IND130,CAND_IND131,CAND_IND132,CAND_IND133,CAND_IND134,CAND_IND135,CAND_IND136,CAND_IND137,CAND_IND138,CAND_IND139,CAND_IND140,CAND_IND141,CAND_IND142,CAND_IND143,CAND_IND144,CAND_IND145,CAND_IND146,CAND_IND147,CAND_IND148,CAND_IND149,CAND_IND150,CAND_IND151,CAND_IND152,CAND_IND153,CAND_IND154,CAND_IND155,CAND_IND156,CAND_IND157,CAND_IND158,CAND_IND159,CAND_IND160,CAND_IND161,CAND_IND162,CAND_IND163,CAND_IND164,CAND_IND165,CAND_IND166,CAND_IND167,CAND_IND168,CAND_IND169,CAND_IND170,CAND_IND171,CAND_IND172,CAND_IND173,CAND_IND174,CAND_IND175,CAND_IND176,CAND_IND177,CAND_IND178,CAND_IND179,CAND_IND180,CAND_IND181,CAND_IND182,CAND_IND183,CAND_IND184,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,PARTICIPACION
18,NAYARIT,9,DEL NAYAR ,6,DEL NAYAR 06,4,8,1089,833,33,30,28,13,129,75,272,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2526,171,2697,3927,0.6868
18,NAYARIT,9,DEL NAYAR ,7,DEL NAYAR 07,2,6,958,342,23,24,111,16,199,56,151,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2158,208,2366,3646,0.6489
18,NAYARIT,10,ROSAMORADA ,1,ROSAMORADA 01,6,10,49,430,16,35,99,6,193,252,629,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2267,80,2347,3097,0.7578
18,NAYARIT,10,ROSAMORADA ,2,ROSAMORADA 02,6,9,543,513,74,55,11,6,23,332,373,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2718,99,2817,3764,0.7484
18,NAYARIT,10,ROSAMORADA ,3,ROSAMORADA 03,6,7,115,578,35,167,37,11,36,494,112,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2515,118,2633,3786,0.6955
18,NAYARIT,10,ROSAMORADA ,4,ROSAMORADA 04,7,9,291,794,132,108,190,9,77,973,122,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2826,134,2960,3968,0.746
18,NAYARIT,10,ROSAMORADA ,5,ROSAMORADA 05,4,7,194,411,388,167,107,14,48,265,184,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2244,85,2329,3382,0.6886
18,NAYARIT,10,ROSAMORADA ,6,ROSAMORADA 06,7,9,273,628,47,97,60,6,15,328,93,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2044,109,2153,3220,0.6686
18,NAYARIT,10,ROSAMORADA ,7,ROSAMORADA 07,7,10,525,689,56,197,12,33,31,132,410,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2579,109,2692,3913,0.688
18,NAYARIT,11,RUIZ ,1,RUIZ 01,3,5,357,359,32,11,2,3,306,2,38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1280,39,1324,1949,0.6793
18,NAYARIT,11,RUIZ ,2,RUIZ 02,2,4,825,375,22,25,0,2,86,1,54,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1494,23,1517,2178,0.6965
18,NAYARIT,11,RUIZ ,3,RUIZ 03,4,7,816,467,22,24,3,1,313,1,106,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1863,48,1914,2637,0.7258
18,NAYARIT,11,RUIZ ,4,RUIZ 04,2,3,640,427,10,21,5,7,131,2,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1279,34,1331,1987,0.6699
18,NAYARIT,11,RUIZ ,5,RUIZ 05,3,6,839,439,9,16,2,0,237,2,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,1652,28,1762,2438,0.7227
18,NAYARIT,11,RUIZ ,6,RUIZ 06,7,7,517,909,19,4,7,2,186,7,61,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,1731,58,2025,2861,0.7078
18,NAYARIT,11,RUIZ ,7,RUIZ 07,6,9,404,356,44,19,15,6,894,4,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1766,128,1898,2698,0.7035
18,NAYARIT,12,SAN BLAS ,1,SAN BLAS 01,3,6,277,340,226,25,546,18,79,177,316,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2293,108,2401,3738,0.6423
18,NAYARIT,12,SAN BLAS ,2,SAN BLAS 02,3,7,408,556,125,15,38,11,218,193,285,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2167,96,2266,3438,0.6591
18,NAYARIT,12,SAN BLAS ,3,SAN BLAS 03,8,10,210,463,30,54,545,16,56,454,112,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2418,168,2586,3956,0.6537
18,NAYARIT,12,SAN BLAS ,4,SAN BLAS 04,9,10,630,380,44,17,302,38,76,116,271,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2190,115,2305,3324,0.6934
18,NAYARIT,12,SAN BLAS ,5,SAN BLAS 05,10,12,519,516,56,24,47,28,255,292,174,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2442,180,2624,4121,0.6367
18,NAYARIT,12,SAN BLAS ,6,SAN BLAS 06,6,10,310,668,186,57,508,18,147,220,543,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2963,219,3182,4992,0.6374
18,NAYARIT,12,SAN BLAS ,7,SAN BLAS 07,9,12,539,664,76,30,33,39,368,313,624,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3143,205,3348,5242,0.6387
18,NAYARIT,13,SAN PEDRO LAGUNILLAS ,1,SAN PEDRO LAGUNILLAS 01,2,4,319,173,27,15,365,5,67,7,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1086,47,1133,1587,0.7139
18,NAYARIT,13,SAN PEDRO LAGUNILLAS ,2,SAN PEDRO LAGUNILLAS 02,2,3,320,181,35,5,106,0,90,1,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,785,16,801,1136,0.7051
18,NAYARIT,13,SAN PEDRO LAGUNILLAS ,3,SAN PEDRO LAGUNILLAS 03,3,3,258,271,25,21,149,4,13,3,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,849,25,874,1217,0.7182
18,NAYARIT,13,SAN PEDRO LAGUNILLAS ,4,SAN PEDRO LAGUNILLAS 04,2,2,239,244,4,3,209,1,54,4,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,821,37,858,1264,0.6788
18,NAYARIT,13,SAN PEDRO LAGUNILLAS ,5,SAN PEDRO LAGUNILLAS 05,3,3,188,234,4,5,56,3,11,5,205,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,712,37,749,1012,0.7401
18,NAYARIT,14,SANTA MARIA DEL ORO ,1,SANTA MARIA DEL ORO 01,1,4,160,428,214,91,33,14,144,203,117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1404,58,1464,2027,0.7222
18,NAYARIT,14,SANTA MARIA DEL ORO ,2,SANTA MARIA DEL ORO 02,1,3,140,221,52,68,42,8,132,205,129,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,999,64,1063,1533,0.6934
18,NAYARIT,14,SANTA MARIA DEL ORO ,3,SANTA MARIA DEL ORO 03,4,6,133,721,56,363,36,6,276,290,86,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1979,143,2122,2943,0.721
18,NAYARIT,14,SANTA MARIA DEL ORO ,4,SANTA MARIA DEL ORO 04,5,7,154,507,27,186,123,11,259,315,345,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1938,68,2006,3030,0.662
18,NAYARIT,14,SANTA MARIA DEL ORO ,5,SANTA MARIA DEL ORO 05,5,7,229,453,301,105,115,16,129,196,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1640,102,1742,2484,0.7013
18,NAYARIT,14,SANTA MARIA DEL ORO ,6,SANTA MARIA DEL ORO 06,4,5,127,524,144,77,44,6,246,291,274,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1737,92,1829,2637,0.6936
18,NAYARIT,14,SANTA MARIA DEL ORO ,7,SANTA MARIA DEL ORO 07,3,5,86,397,234,31,54,8,324,231,125,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1777,48,1826,2743,0.6657
18,NAYARIT,15,SANTIAGO IXCUINTLA ,1,SANTIAGO IXCUINTLA 01,8,14,1017,1212,665,248,38,56,597,34,323,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4228,115,4345,6725,0.6461
18,NAYARIT,15,SANTIAGO IXCUINTLA ,2,SANTIAGO IXCUINTLA 02,14,17,896,1258,472,824,70,59,229,40,526,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4630,106,4737,6853,0.6912
18,NAYARIT,15,SANTIAGO IXCUINTLA ,3,SANTIAGO IXCUINTLA 03,14,17,544,1663,903,194,259,68,754,91,463,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5005,227,5235,8528,0.6139
18,NAYARIT,15,SANTIAGO IXCUINTLA ,4,SANTIAGO IXCUINTLA 04,12,16,409,1426,731,91,425,65,276,467,514,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4482,184,4666,7572,0.6162
18,NAYARIT,15,SANTIAGO IXCUINTLA ,5,SANTIAGO IXCUINTLA 05,10,13,1016,1810,231,74,9,34,24,18,38,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4422,143,4565,6599,0.6918
18,NAYARIT,15,SANTIAGO IXCUINTLA ,6,SANTIAGO IXCUINTLA 06,13,16,548,1226,1521,148,917,96,102,81,230,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4890,229,5119,8253,0.6203
18,NAYARIT,15,SANTIAGO IXCUINTLA ,7,SANTIAGO IXCUINTLA 07,17,23,805,1563,2073,166,313,56,295,45,124,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5446,219,5666,8785,0.645
18,NAYARIT,15,SANTIAGO IXCUINTLA ,8,SANTIAGO IXCUINTLA 08,13,19,832,1056,606,112,1621,46,178,89,497,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5074,314,5390,8735,0.6171
18,NAYARIT,15,SANTIAGO IXCUINTLA ,9,SANTIAGO IXCUINTLA 09,11,15,741,922,980,188,422,36,95,128,427,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4288,184,4472,7071,0.6324
18,NAYARIT,16,TECUALA ,1,TECUALA 01,5,9,128,418,353,47,301,10,355,51,162,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2717,150,2867,4347,0.6595
18,NAYARIT,16,TECUALA ,2,TECUALA 02,7,8,437,810,222,29,235,14,252,79,256,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2348,69,2417,3572,0.6767
18,NAYARIT,16,TECUALA ,3,TECUALA 03,7,7,104,619,321,27,92,20,77,93,143,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2232,74,2306,3414,0.6755
18,NAYARIT,16,TECUALA ,4,TECUALA 04,8,11,122,797,311,19,55,23,340,32,78,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2912,119,3031,4378,0.6923
18,NAYARIT,16,TECUALA ,5,TECUALA 05,7,9,116,976,196,33,38,150,87,47,216,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2660,144,2804,4343,0.6456
18,NAYARIT,16,TECUALA ,6,TECUALA 06,10,13,175,1077,247,70,145,30,119,346,458,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2680,148,2828,4361,0.6485
18,NAYARIT,16,TECUALA ,7,TECUALA 07,6,8,223,550,439,22,428,18,52,416,201,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2595,140,2735,4179,0.6545
18,NAYARIT,17,TEPIC ,1,TEPIC 01,21,39,2955,2532,965,394,286,85,698,441,2465,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,312,584,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,13072,438,13527,23733,0.57
18,NAYARIT,17,TEPIC ,2,TEPIC 02,24,43,2668,2896,677,331,305,66,780,434,3188,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,871,465,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13889,462,14365,23644,0.6076
18,NAYARIT,17,TEPIC ,3,TEPIC 03,35,52,3565,3748,1265,546,547,115,722,519,2653,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,631,522,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,15857,513,16378,27567,0.5941
18,NAYARIT,17,TEPIC ,4,TEPIC 04,44,60,4952,3987,930,795,619,121,846,491,3447,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,497,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,18211,587,18822,29955,0.6283
18,NAYARIT,17,TEPIC ,5,TEPIC 05,20,41,4053,2860,692,662,471,115,988,433,2706,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,370,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,15337,531,15874,25548,0.6213
18,NAYARIT,17,TEPIC ,6,TEPIC 06,26,48,3379,3946,1011,396,355,86,754,357,2624,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,1228,881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,15426,398,15831,25820,0.6131
18,NAYARIT,17,TEPIC ,7,TEPIC 07,40,74,5535,3755,1864,820,561,173,1243,570,3693,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901,622,675,560,,,,,,,,,,,,,,,,,,,,,,,,,,20,21484,967,22471,39594,0.5675
18,NAYARIT,17,TEPIC ,8,TEPIC 08,21,43,3875,2939,705,420,584,124,989,696,2758,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729,638,,,,,,,,,,,,,,,,,,,,,,,,21,14953,471,15445,24774,0.6234
18,NAYARIT,17,TEPIC ,9,TEPIC 09,26,50,4598,3220,727,380,524,285,1023,678,2605,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,677,1430,,,,,,,,,,,,,,,,,,,,,8,17644,521,18173,27530,0.6601
18,NAYARIT,17,TEPIC,10,TEPIC 10,16,45,2178,2481,624,260,1573,86,626,1093,2188,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,385,981,1335,,,,,,,,,,,,,,,,,3,14027,647,14677,26598,0.5518
18,NAYARIT,17,TEPIC,11,TEPIC 11,25,41,2290,3373,750,312,187,87,281,266,1289,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,392,,,,,,,,,,,,,,,10,9652,492,10154,16060,0.6323
18,NAYARIT,18,TUXPAN ,1,TUXPAN 01,5,9,427,613,138,101,200,7,355,145,140,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2517,80,2598,3849,0.675
