Fecha elección: 13/11/2011,,,,,,,,Estatus: APROBADO,,,,,,,,Entidad: 16 - MICHOACAN,,,,,,,,
Cargo elegido: Ayuntamientos,,,,,,,,Tipo elección: Ordinaria,,,,,,,,Municipio / Delegación: 16 - COENEO,,,,,,,,
Casilla,Estatus casilla,Tipo urna,,,,,,,,,Candidatura comun PAN PRI PVEM,Candidatura comun PAN PRI PVEM PNA,Candidatura comun PAN PRI PNA,Candidatura comun PAN PNA,Candidatura comun PRI PRD PVEM PC PNA,Candidatura comun PRI PVEM,Candidatura comun PRD PT,Candidatura comun PRD PT PC,Candidatura comun PRD PC,Candidatura comun PT PC,No Registrados,Votos Nulos,Total,Lista nominal
Sección 274 ,,,,,,,,,,,,,,,,,,,,,,,,
B,AC,Urna tradicional,90,61,59,11,0,0,,,,,,,,0,,,0,,0,0,221,522
Total,,,90,61,59,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,522
Sección 275 ,,,,,,,,,,,,,,,,,,,,,,,,
B,AC,Urna tradicional,145,64,38,17,0,0,,,,,,,,1,,,1,,0,11,277,576
Total,,,145,64,38,17,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11,277,576
Sección 276 ,,,,,,,,,,,,,,,,,,,,,,,,
B,AC,Urna tradicional,17,8,82,5,0,1,,,,,,,,0,,,0,,1,1,115,355
Total,,,17,8,82,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,115,355
Sección 277 ,,,,,,,,,,,,,,,,,,,,,,,,
B,AC,Urna tradicional,49,42,82,11,0,2,,,,,,,,0,,,0,,0,8,194,442
C1,AC,Urna tradicional,49,56,86,8,0,2,,,,,,,,0,,,2,,0,23,226,442
Total,,,98,98,168,19,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,31,420,884
Sección 278 ,,,,,,,,,,,,,,,,,,,,,,,,
B,AC,Urna tradicional,48,125,136,19,2,0,,,,,,,,0,,,0,,0,13,343,635
C1,AC,Urna tradicional,49,103,152,17,3,0,,,,,,,,5,,,0,,0,20,349,636
Total,,,97,228,288,36,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,33,692,1271
Sección 279 ,,,,,,,,,,,,,,,,,,,,,,,,
B,AC,Urna tradicional,41,61,84,16,0,0,,,,,,,,0,,,0,,0,10,212,388
C1,AC,Urna tradicional,42,50,87,24,0,0,,,,,,,,0,,,0,,1,12,216,388
Total,,,83,111,171,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,428,776
Sección 280 ,,,,,,,,,,,,,,,,,,,,,,,,
B,AC,Urna tradicional,55,82,73,15,2,2,,,,,,,,1,,,3,,0,8,241,514
C1,AC,Urna tradicional,51,63,72,24,0,1,,,,,,,,0,,,0,,0,0,211,514
Total,,,106,145,145,39,2,3,0,0,0,0,0,0,0,1,0,0,3,0,0,8,452,1028
Sección 281 ,,,,,,,,,,,,,,,,,,,,,,,,
B,AC,Urna tradicional,14,18,197,15,0,2,,,,,,,,0,,,1,,0,18,265,615
Total,,,14,18,197,15,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,18,265,615
Sección 282 ,,,,,,,,,,,,,,,,,,,,,,,,
B,AC,Urna tradicional,4,16,185,2,0,1,,,,,,,,0,,,1,,0,7,216,532
C1,AC,Urna tradicional,6,11,193,3,0,0,,,,,,,,0,,,0,,0,5,218,533
Total,,,10,27,378,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12,434,1065
Sección 283 ,,,,,,,,,,,,,,,,,,,,,,,,
B,AC,Urna tradicional,17,66,46,3,0,0,,,,,,,,0,,,0,,0,7,139,246
Total,,,17,66,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,139,246
Sección 284 ,,,,,,,,,,,,,,,,,,,,,,,,
B,AC,Urna tradicional,15,31,210,3,1,0,,,,,,,,0,,,3,,0,14,277,553
E1,AC,Urna tradicional,3,33,93,4,2,0,,,,,,,,0,,,0,,0,0,135,218
Total,,,18,64,303,7,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,412,771
Sección 285 ,,,,,,,,,,,,,,,,,,,,,,,,
B,AC,Urna tradicional,31,25,43,16,3,1,,,,,,,,0,,,0,,0,8,127,398
C1,AC,Urna tradicional,25,27,71,11,1,2,,,,,,,,0,,,1,,0,7,145,399
Total,,,56,52,114,27,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,15,272,797
Total municipal,,,1487,3165,4718,556,33,30,0,0,0,0,0,0,0,13,0,0,40,0,5,500,10547,22738
