ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PRI_PVEM_PT_NVA_ALIANZA,PRI_PVEM_PT,PRI_PVEM_NVA_ALIANZA,PRI_PT_NVA_ALIANZA,PVEM_PT_NVA_ALIANZA,PRI_PVEM,PRI_PT,PRI_NVA_ALIANZA,PVEM_PT,PVEM_NVA_ALIANZA,PT_NVA_ALIANZA,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,17,C03,190,74,37,2,2,2,10,8,1,0,0,0,0,1,0,0,0,0,0,60,1,387,8,396,718,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020017C03.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,18,B,175,46,27,0,2,1,4,8,1,0,0,0,0,0,0,0,0,0,0,30,0,294,8,302,530,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020018B.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,18,C01,160,45,33,1,3,1,2,6,0,0,0,0,0,0,0,0,0,0,0,31,0,282,10,292,530,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020018C01.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,18,C02,160,63,32,0,1,0,3,3,0,0,1,0,0,1,0,0,0,0,0,27,0,291,0,291,530,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020018C02.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,19,B,250,70,12,0,1,2,4,2,0,0,0,0,0,2,0,0,0,0,0,46,0,389,12,401,678,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020019B.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,19,C01,227,67,14,2,1,0,4,6,2,0,0,1,0,0,0,1,0,0,0,47,0,372,12,384,677,GRUPO DE RECUENTO,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AR2016GO110020019C01.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,20,B,197,82,7,0,1,0,6,1,0,0,2,0,0,0,0,1,0,0,0,28,0,325,7,332,542,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020020B.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,20,C01,217,73,19,0,1,1,5,4,0,0,0,0,0,2,0,0,0,0,0,23,1,345,4,350,542,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020020C01.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,21,B,242,105,6,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,45,0,404,5,409,643,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020021B.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,22,B,140,54,18,3,1,0,3,2,0,0,1,0,0,0,0,0,0,0,0,26,0,248,12,260,469,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020022B.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,22,C01,142,52,18,1,2,1,3,3,0,0,0,0,0,1,0,0,0,0,0,25,1,248,8,257,469,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020022C01.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,23,B,165,60,15,1,1,0,10,6,1,0,1,0,0,0,0,0,0,0,0,29,0,289,6,295,519,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020023B.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,23,C01,160,52,23,2,1,1,6,7,0,0,0,0,0,2,0,0,0,0,0,31,0,285,9,294,519,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020023C01.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,24,B,179,71,3,2,2,1,6,3,0,0,0,0,0,0,0,0,0,0,0,31,0,298,2,300,492,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020024B.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,24,C01,170,73,10,0,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,32,0,291,4,295,491,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020024C01.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,25,B,249,88,8,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,39,0,388,6,394,673,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020025B.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,26,B,224,106,4,0,1,1,5,8,2,0,0,0,0,1,1,0,0,0,0,66,0,419,5,424,685,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020026B.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,27,B,235,97,15,1,0,2,0,2,1,0,1,0,0,1,0,0,0,0,0,42,0,397,5,402,659,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020027B.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,27,C01,219,84,20,2,3,0,4,2,0,2,0,0,0,1,0,0,0,0,0,40,0,377,9,386,659,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020027C01.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,28,B,152,56,12,0,4,0,1,5,0,0,0,0,0,0,0,1,0,0,0,29,0,260,5,265,509,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020028B.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,28,C01,165,60,26,1,1,3,2,1,0,0,1,0,0,3,0,1,0,0,0,38,0,302,9,311,509,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020028C01.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,28,C02,164,76,15,3,1,1,1,5,0,0,0,0,0,0,0,1,0,0,0,28,0,295,10,305,509,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020028C02.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,30,B,64,55,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,139,5,144,259,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020030B.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,31,B,20,39,4,2,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,7,0,78,4,82,194,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020031B.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,32,B,114,92,29,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,248,6,254,578,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020032B.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,34,B,168,99,6,3,3,0,3,2,0,0,0,0,0,2,0,1,0,0,0,29,0,316,3,319,558,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020034B.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,34,C01,183,103,7,1,0,1,4,1,1,0,0,0,0,1,0,0,0,0,0,21,0,323,10,333,557,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020034C01.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,34,C02,178,91,11,0,0,2,1,4,0,0,1,1,0,2,1,0,0,0,0,24,0,316,8,324,557,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020034C02.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,35,B,119,42,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,1,171,0,172,295,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020035B.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,36,B,54,24,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,92,4,96,166,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020036B.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,37,B,43,36,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,87,2,89,149,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020037B.pdf
8,CHIHUAHUA,11,MEOQUI,2,ALDAMA,3218,B,166,48,9,1,0,2,6,4,0,0,0,0,0,0,0,0,0,0,1,74,0,311,4,315,658,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110023218B.pdf
8,CHIHUAHUA,20,CAMARGO,3,ALLENDE,38,B,162,170,5,2,1,0,11,1,0,0,0,0,0,0,0,1,0,1,0,49,0,403,6,409,560,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030038B.pdf
8,CHIHUAHUA,20,CAMARGO,3,ALLENDE,38,C01,154,164,8,2,0,0,6,3,0,0,0,0,0,1,0,2,0,0,0,48,0,388,10,398,560,GRUPO DE RECUENTO,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AR2016GO200030038C01.pdf
8,CHIHUAHUA,20,CAMARGO,3,ALLENDE,39,B,157,140,1,0,2,1,7,2,1,0,0,0,0,0,0,0,0,0,0,36,0,347,0,347,519,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030039B.pdf
8,CHIHUAHUA,20,CAMARGO,3,ALLENDE,39,C01,162,151,3,1,1,1,7,1,0,0,0,0,0,1,0,1,0,0,0,31,0,360,9,369,519,GRUPO DE RECUENTO,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AR2016GO200030039C01.pdf
8,CHIHUAHUA,20,CAMARGO,3,ALLENDE,40,B,224,194,3,3,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,32,1,461,12,474,678,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030040B.pdf
8,CHIHUAHUA,20,CAMARGO,3,ALLENDE,41,B,120,127,0,3,2,0,6,1,0,0,0,0,0,0,0,4,0,0,0,39,0,302,7,309,436,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030041B.pdf
8,CHIHUAHUA,20,CAMARGO,3,ALLENDE,41,C01,144,112,1,1,1,2,5,1,0,1,1,0,0,2,0,0,0,0,0,29,0,300,5,305,436,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030041C01.pdf
8,CHIHUAHUA,20,CAMARGO,3,ALLENDE,43,B,142,149,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,298,2,300,521,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030043B.pdf
8,CHIHUAHUA,20,CAMARGO,3,ALLENDE,47,B,82,74,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,166,1,167,300,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030047B.pdf
8,CHIHUAHUA,20,CAMARGO,3,ALLENDE,48,B,109,69,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,8,0,190,3,193,271,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030048B.pdf
8,CHIHUAHUA,20,CAMARGO,3,ALLENDE,49,B,55,68,2,1,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,14,0,149,4,153,205,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030049B.pdf
8,CHIHUAHUA,20,CAMARGO,3,ALLENDE,50,B,63,62,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,11,0,141,2,143,195,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030050B.pdf
8,CHIHUAHUA,20,CAMARGO,3,ALLENDE,52,B,115,115,5,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,23,0,262,5,267,392,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030052B.pdf
8,CHIHUAHUA,20,CAMARGO,3,ALLENDE,53,B,234,122,11,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,40,0,411,8,419,645,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030053B.pdf
8,CHIHUAHUA,20,CAMARGO,3,ALLENDE,54,B,166,141,15,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,29,0,355,9,364,542,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030054B.pdf
8,CHIHUAHUA,20,CAMARGO,3,ALLENDE,55,B,165,180,0,0,0,1,18,0,0,0,1,0,0,3,0,5,0,0,0,20,0,393,6,399,501,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030055B.pdf
8,CHIHUAHUA,11,MEOQUI,4,AQUILES SERDAN,56,B,236,123,9,65,1,1,7,1,0,0,0,0,0,1,0,0,0,0,0,26,0,470,13,483,615,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110040056B.pdf
8,CHIHUAHUA,11,MEOQUI,4,AQUILES SERDAN,56,C01,222,98,11,66,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,31,0,435,12,447,614,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110040056C01.pdf
8,CHIHUAHUA,11,MEOQUI,4,AQUILES SERDAN,56,C02,228,100,8,71,0,5,9,5,0,0,1,0,0,2,1,0,0,0,0,40,0,470,16,486,614,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110040056C02.pdf
8,CHIHUAHUA,11,MEOQUI,4,AQUILES SERDAN,57,B,108,79,5,46,0,10,6,2,0,0,0,0,0,0,0,0,0,0,0,20,0,276,12,288,428,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110040057B.pdf
8,CHIHUAHUA,11,MEOQUI,4,AQUILES SERDAN,59,B,168,135,11,56,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,42,1,418,11,430,535,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110040059B.pdf
8,CHIHUAHUA,11,MEOQUI,4,AQUILES SERDAN,59,C01,157,115,16,49,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,37,0,379,0,379,535,ACTA DE CASILLA,Anulada,JIN-230/2016,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110040059C01.pdf
8,CHIHUAHUA,11,MEOQUI,4,AQUILES SERDAN,59,E01,122,119,19,49,2,4,3,3,0,0,0,0,0,4,0,1,0,0,0,41,0,367,12,379,661,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110040059E01.pdf
8,CHIHUAHUA,11,MEOQUI,4,AQUILES SERDAN,59,E01C01,120,131,25,60,0,13,1,2,0,0,0,0,0,0,0,0,0,0,0,34,0,386,5,391,661,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110040059E01C01.pdf
8,CHIHUAHUA,11,MEOQUI,4,AQUILES SERDAN,59,E01C02,113,104,23,64,0,10,3,3,0,0,0,0,0,0,0,0,0,0,0,44,0,364,11,375,661,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110040059E01C02.pdf
8,CHIHUAHUA,11,MEOQUI,4,AQUILES SERDAN,59,E01C03,95,117,24,51,1,19,2,3,0,0,0,0,0,3,0,0,0,0,0,42,0,357,4,361,661,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110040059E01C03.pdf
8,CHIHUAHUA,11,MEOQUI,4,AQUILES SERDAN,59,E01C04,117,100,19,53,0,14,1,3,0,0,0,0,0,1,0,1,0,0,0,39,0,348,16,364,661,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110040059E01C04.pdf
8,CHIHUAHUA,11,MEOQUI,4,AQUILES SERDAN,59,E01C05,107,110,12,54,1,15,1,2,0,0,0,0,0,0,0,0,0,0,0,47,0,349,13,362,661,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110040059E01C05.pdf
8,CHIHUAHUA,11,MEOQUI,4,AQUILES SERDAN,59,E02,106,125,9,61,2,9,1,4,0,0,0,0,0,0,0,1,0,0,0,37,0,355,7,362,689,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110040059E02.pdf
8,CHIHUAHUA,11,MEOQUI,4,AQUILES SERDAN,59,E02C01,82,122,17,56,0,10,5,2,1,0,0,0,0,0,0,0,0,1,0,44,0,340,13,353,688,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110040059E02C01.pdf
